"PatientID","EMTscore"
"TCGA-EK-A2RA-01A-11R-A18M-07",-4.46499508345405
"TCGA-EK-A2RB-01A-11R-A18M-07",-3.19699242728978
"TCGA-EK-A2RC-01A-11R-A18M-07",-1.35175345963814
"TCGA-EK-A2RE-01A-11R-A18M-07",-1.95675561959311
"TCGA-EK-A2RJ-01A-11R-A18M-07",-2.24255173328714
"TCGA-EK-A2RK-01A-11R-A18M-07",-2.96317957019388
"TCGA-EK-A2RL-01A-11R-A18M-07",-3.26656738390342
"TCGA-EK-A2RM-01A-21R-A18M-07",-0.333674026605745
"TCGA-EK-A2RN-01A-12R-A213-07",-4.05091891161793
"TCGA-EK-A2RO-01A-11R-A18M-07",-0.0799257757862097
"TCGA-EK-A3GJ-01A-21R-A213-07",-3.99250339532054
"TCGA-EK-A3GK-01A-11R-A213-07",-5.06200244704914
"TCGA-EK-A3GM-01A-11R-A213-07",-4.38212274775361
"TCGA-EK-A3GN-01A-11R-A213-07",-3.27266335735637
"TCGA-EX-A1H5-01A-31R-A13Y-07",-3.05799487832681
"TCGA-EX-A1H6-01B-11R-A22U-07",-1.99321450273426
"TCGA-EX-A3L1-01A-11R-A32Y-07",-0.861192243883631
"TCGA-EX-A449-01A-11R-A32Y-07",-4.49662818163545
"TCGA-EX-A69L-01A-11R-A32P-07",-2.23085686223155
"TCGA-EX-A69M-01A-11R-A32P-07",-3.88614132796023
"TCGA-EX-A8YF-01A-11R-A37O-07",-2.68948490360208
"TCGA-FU-A23K-01A-11R-A16R-07",-0.822946142213597
"TCGA-FU-A23L-01A-11R-A16R-07",-3.37204120740045
"TCGA-FU-A2QG-01A-11R-A18M-07",-3.92132244772243
"TCGA-FU-A3EO-01A-11R-A213-07",-2.5952463541514
"TCGA-FU-A3EO-11A-13R-A213-07",3.61382208542638
"TCGA-FU-A3HY-01A-11R-A21T-07",-3.25192971760328
"TCGA-FU-A3HZ-01A-11R-A213-07",-1.23227557125303
"TCGA-FU-A3NI-01A-11R-A21T-07",-1.80333963721811
"TCGA-FU-A3TQ-01A-11R-A22U-07",-2.34332117366036
"TCGA-FU-A3TX-01A-11R-A22U-07",-1.96313645363066
"TCGA-FU-A3WB-01A-11R-A22U-07",-2.27529321421365
"TCGA-FU-A3YQ-01A-11R-A22U-07",-0.967713708511965
"TCGA-FU-A40J-01A-11R-A24H-07",-2.19138293273024
"TCGA-FU-A57G-01A-11R-A26T-07",0.450342278083074
"TCGA-FU-A5XV-01A-11R-A28H-07",-3.35669738277357
"TCGA-FU-A770-01A-11R-A33Z-07",-2.88398378614654
"TCGA-GH-A9DA-01A-21R-A37O-07",-1.68909580848964
"TCGA-HG-A2PA-01A-11R-A213-07",-1.89970178355003
"TCGA-HM-A3JJ-01A-21R-A21T-07",-0.347476662125812
"TCGA-HM-A3JJ-11A-12R-A21T-07",5.81781499416885
"TCGA-HM-A3JK-01A-11R-A32Y-07",0.750815994613763
"TCGA-HM-A4S6-01A-11R-A26T-07",-1.89463724170233
"TCGA-HM-A6W2-01A-21R-A33Z-07",-0.36643763254324
"TCGA-HM-A6W2-06A-22R-A33Z-07",-2.28350410141688
"TCGA-IR-A3L7-01A-21R-A213-07",-2.73703005718262
"TCGA-IR-A3LA-01A-11R-A22U-07",-2.00139162525567
"TCGA-IR-A3LB-01A-11R-A24H-07",0.115509026206819
"TCGA-IR-A3LC-01A-11R-A213-07",-3.07533152369832
"TCGA-IR-A3LF-01A-21R-A22U-07",-2.23340720102895
"TCGA-IR-A3LH-01A-21R-A213-07",0.375027459911102
"TCGA-IR-A3LI-01A-11R-A32Y-07",-5.02680289153164
"TCGA-IR-A3LK-01A-12R-A213-07",-3.97547170113012
"TCGA-IR-A3LL-01A-11R-A213-07",-2.68064147338825
"TCGA-JW-A5VG-01A-11R-A28H-07",-2.66005665186949
"TCGA-JW-A5VH-01A-11R-A28H-07",-0.719659372923868
"TCGA-JW-A5VI-01A-11R-A28H-07",-1.21365313405839
"TCGA-JW-A5VJ-01A-11R-A28H-07",-3.10929254318322
"TCGA-JW-A5VK-01A-11R-A28H-07",-3.22615195787129
"TCGA-JW-A5VL-01A-11R-A28H-07",-3.45384515629081
"TCGA-JW-A69B-01A-11R-A32P-07",-2.03045421466854
"TCGA-JW-A852-01A-11R-A352-07",-3.31636668743548
"TCGA-JW-AAVH-01A-11R-A38B-07",-4.13180858726435
"TCGA-JX-A3PZ-01A-11R-A32Y-07",-0.620330320490599
"TCGA-JX-A3Q0-01A-11R-A32Y-07",-3.39176428802903
"TCGA-JX-A3Q8-01A-11R-A21T-07",-3.92914447381657
"TCGA-JX-A5QV-01A-22R-A28H-07",-3.68786315739155
"TCGA-LP-A4AU-01A-32R-A32Y-07",-1.78257699694962
"TCGA-LP-A4AV-01A-11R-A32Y-07",-0.159959195908035
"TCGA-LP-A4AW-01A-11R-A24H-07",0.121765184957786
"TCGA-LP-A4AX-01A-12R-A24H-07",-0.538034284314469
"TCGA-LP-A5U2-01A-11R-A28H-07",-3.22117839915386
"TCGA-LP-A5U3-01A-11R-A28H-07",-5.05480294291238
"TCGA-LP-A7HU-01A-11R-A33Z-07",-1.73185080474932
"TCGA-MA-AA3W-01A-11R-A38B-07",-2.98317051037566
"TCGA-MA-AA3X-01A-22R-A42S-07",-2.03230931014414
"TCGA-MA-AA3Y-01A-11R-A38B-07",-1.04247971985045
"TCGA-MA-AA3Z-01A-11R-A38B-07",-4.51574163062274
"TCGA-MA-AA41-01A-11R-A38B-07",-2.36190927949267
"TCGA-MA-AA42-01A-12R-A38B-07",-2.97669975930013
"TCGA-MA-AA43-01A-11R-A42T-07",1.71196607969271
"TCGA-MU-A51Y-01A-11R-A26T-07",-1.8055238366675
"TCGA-MU-A5YI-01A-11R-A32P-07",-0.0619605877137754
"TCGA-MU-A8JM-01A-11R-A36F-07",-2.17817123013253
"TCGA-MY-A5BD-01A-11R-A26T-07",-3.85022813318177
"TCGA-MY-A5BE-01A-21R-A26T-07",-0.945453197429567
"TCGA-MY-A5BF-01A-11R-A26T-07",-3.11837256802705
"TCGA-MY-A5BF-11A-11R-A26T-07",1.86809517006508
"TCGA-MY-A913-01A-11R-A37O-07",-1.78678535043936
"TCGA-PN-A8M9-01A-21R-A36F-07",-2.19688809814637
"TCGA-PN-A8MA-01A-11R-A36F-07",-1.74088537978923
"TCGA-Q1-A5R1-01A-11R-A28H-07",-3.79079590700342
"TCGA-Q1-A5R2-01A-11R-A28H-07",-1.98411404779993
"TCGA-Q1-A5R3-01A-11R-A28H-07",-2.966805958491
"TCGA-Q1-A6DT-01A-11R-A32P-07",-2.52539373940946
"TCGA-Q1-A6DV-01A-11R-A32P-07",-3.57889131820696
"TCGA-Q1-A6DW-01A-11R-A32P-07",-2.40833801437886
"TCGA-Q1-A73O-01A-11R-A32P-07",-2.27586205549978
"TCGA-Q1-A73P-01A-11R-A32P-07",-3.03289385080944
"TCGA-Q1-A73Q-01A-21R-A32P-07",-2.78878003800947
"TCGA-Q1-A73R-01A-11R-A33Z-07",-1.99798476393668
"TCGA-Q1-A73S-01A-11R-A33Z-07",-2.85924998237961
"TCGA-R2-A69V-01A-11R-A32P-07",-1.45325534616936
"TCGA-RA-A741-01A-11R-A33Z-07",-2.44692609889172
"TCGA-UC-A7PD-01A-11R-A352-07",-2.15937311641506
"TCGA-UC-A7PF-01A-11R-A352-07",-1.15292089918719
"TCGA-UC-A7PG-01A-11R-A42S-07",-2.11298854668371
"TCGA-UC-A7PG-06A-11R-A42S-07",-2.31369915462192
"TCGA-UC-A7PI-01A-11R-A42S-07",-4.14966327751258
"TCGA-VS-A8EB-01A-11R-A36F-07",-1.96592574201789
"TCGA-VS-A8EC-01A-11R-A36F-07",-3.99079315870747
"TCGA-VS-A8EG-01A-11R-A36F-07",-4.29765731296238
"TCGA-VS-A8EH-01A-11R-A36F-07",-3.85204718672568
"TCGA-VS-A8EI-01A-11R-A37O-07",-1.26293840632851
"TCGA-VS-A8EJ-01A-11R-A37O-07",-2.93062050849407
"TCGA-VS-A8EK-01A-12R-A37O-07",-3.74802254634259
"TCGA-VS-A8EL-01A-11R-A37O-07",-1.76925190278433
"TCGA-VS-A8Q8-01A-11R-A37O-07",-2.76373152441663
"TCGA-VS-A8Q9-01A-12R-A37O-07",-3.35716858399812
"TCGA-VS-A8QA-01A-11R-A37O-07",-5.52620995855624
"TCGA-VS-A8QC-01A-11R-A37O-07",-0.816987650622606
"TCGA-VS-A8QF-01A-21R-A37O-07",-2.56991087294649
"TCGA-VS-A8QH-01A-11R-A37O-07",-3.60732369894875
"TCGA-VS-A8QM-01A-11R-A37O-07",-1.07527270585503
"TCGA-VS-A94W-01A-12R-A37O-07",-2.10727437388834
"TCGA-VS-A94X-01A-11R-A38B-07",-3.44425563421437
"TCGA-VS-A94Y-01A-11R-A38B-07",-1.32450566564383
"TCGA-VS-A94Z-01A-11R-A38B-07",-1.68142140243468
"TCGA-VS-A950-01A-11R-A42T-07",-1.92689355555695
"TCGA-VS-A952-01A-11R-A38B-07",-3.88011952933971
"TCGA-VS-A953-01A-11R-A38B-07",-2.97205315765334
"TCGA-VS-A954-01A-11R-A38B-07",-1.54556397158531
"TCGA-VS-A957-01A-11R-A42T-07",-5.21585446206043
"TCGA-VS-A958-01A-11R-A42T-07",-3.66107512079257
"TCGA-VS-A959-01A-11R-A42T-07",-1.93213496092502
"TCGA-VS-A9U5-01A-11R-A42T-07",-3.37209392388853
"TCGA-VS-A9U6-01A-11R-A42T-07",-1.37146498089368
"TCGA-VS-A9U7-01A-11R-A42T-07",-2.18778885615096
"TCGA-VS-A9UB-01A-22R-A42T-07",-2.42416426967639
"TCGA-VS-A9UC-01A-11R-A42T-07",-2.17044804183924
"TCGA-VS-A9UD-01A-11R-A42T-07",-3.63484261367454
"TCGA-VS-A9UH-01A-11R-A42T-07",0.0360210268485091
"TCGA-VS-A9UI-01A-11R-A42T-07",-5.00136194116996
"TCGA-VS-A9UJ-01A-11R-A42T-07",-2.21840509868596
"TCGA-VS-A9UL-01A-11R-A42T-07",-2.0275129293226
"TCGA-VS-A9UM-01A-11R-A42T-07",-1.40515414327834
"TCGA-VS-A9UO-01A-11R-A42T-07",-5.22006200227432
"TCGA-VS-A9UP-01A-11R-A42T-07",-2.00466854054615
"TCGA-VS-A9UQ-01A-21R-A42T-07",-1.62551379634341
"TCGA-VS-A9UR-01A-11R-A42T-07",-3.07730796447043
"TCGA-VS-A9UT-01A-11R-A42T-07",1.46806743145958
"TCGA-VS-A9UU-01A-11R-A42T-07",-3.94661537917606
"TCGA-VS-A9UV-01A-11R-A42T-07",-3.56493807120304
"TCGA-VS-A9UY-01A-11R-A42T-07",-3.36069646560798
"TCGA-VS-A9UZ-01A-11R-A42T-07",-3.08037868600378
"TCGA-VS-A9V0-01A-11R-A42T-07",-2.74757465838108
"TCGA-VS-A9V1-01A-11R-A42T-07",-3.76757335009574
"TCGA-VS-A9V2-01A-11R-A42T-07",-2.4901108424894
"TCGA-VS-A9V3-01A-11R-A42T-07",-3.37174020780201
"TCGA-VS-A9V4-01A-12R-A42T-07",-3.25426581872471
"TCGA-VS-A9V5-01A-11R-A42T-07",-2.62405526266944
"TCGA-VS-AA62-01A-11R-A42T-07",-1.35670586842611
"TCGA-WL-A834-01A-11R-A352-07",-2.12405854147947
"TCGA-XS-A8TJ-01A-11R-A36F-07",-2.92803999003043
"TCGA-ZJ-A8QO-01A-11R-A37O-07",1.02702807574221
"TCGA-ZJ-A8QQ-01A-11R-A37O-07",-3.41251362760343
"TCGA-ZJ-A8QR-01A-11R-A37O-07",-3.5880841721781
"TCGA-ZJ-AAX4-01A-11R-A42T-07",-2.36792438321097
"TCGA-ZJ-AAX8-01A-11R-A42T-07",-0.353301403815786
"TCGA-ZJ-AAXA-01A-11R-A42T-07",-2.32013854445457
"TCGA-ZJ-AAXB-01A-11R-A42T-07",-0.682981734782436
"TCGA-ZJ-AAXD-01A-21R-A42T-07",-1.15379746255048
"TCGA-ZJ-AAXF-01A-31R-A42T-07",-1.49841908128644
"TCGA-ZJ-AAXI-01A-11R-A42T-07",-4.40682387924932
"TCGA-ZJ-AAXJ-01A-11R-A42T-07",-3.68331554479941
"TCGA-ZJ-AAXN-01A-11R-A42T-07",-1.45713924507229
"TCGA-ZJ-AAXT-01A-11R-A42T-07",-2.55494823640713
"TCGA-ZJ-AAXU-01A-11R-A42T-07",-2.84559190789894
"TCGA-ZJ-AB0H-01A-11R-A42T-07",-1.53873189129923
"TCGA-ZJ-AB0I-01A-11R-A42T-07",-2.35914679271106
"TCGA-ZX-AA5X-01A-11R-A42T-07",-0.17044001864844
"TCGA-3L-AA1B-01A-11R-A37K-07",-1.61282230440078
"TCGA-4N-A93T-01A-11R-A37K-07",-4.50390489793969
"TCGA-4T-AA8H-01A-11R-A41B-07",-4.3993783167682
"TCGA-5M-AAT4-01A-11R-A41B-07",-2.67365250490959
"TCGA-5M-AAT5-01A-21R-A41B-07",-3.68441637172717
"TCGA-5M-AAT6-01A-11R-A41B-07",0.645076660290162
"TCGA-5M-AATA-01A-31R-A41B-07",-1.91304728729773
"TCGA-5M-AATE-01A-11R-A41B-07",-2.42317964853547
"TCGA-A6-2671-11A-01R-A32Z-07",-2.57003570174553
"TCGA-A6-2675-01A-02R-1723-07",-0.261071266953998
"TCGA-A6-2675-11A-01R-1723-07",-0.969415468267398
"TCGA-A6-2678-11A-01R-A32Z-07",-2.68494550619511
"TCGA-A6-2679-11A-01R-A32Z-07",-2.63294112327964
"TCGA-A6-2680-11A-01R-A32Z-07",-2.74717076594952
"TCGA-A6-2682-01A-01R-1410-07",-0.440309761686157
"TCGA-A6-2682-11A-01R-A32Z-07",-3.40907497899194
"TCGA-A6-2683-11A-01R-A32Z-07",-3.4447024888944
"TCGA-A6-2684-01A-01R-1410-07",-0.418495257031934
"TCGA-A6-2684-11A-01R-A32Z-07",-3.91958193933409
"TCGA-A6-2685-01A-01R-1410-07",-0.150684406148043
"TCGA-A6-2685-11A-01R-A32Z-07",-3.60196967789799
"TCGA-A6-2686-01A-01R-A32Z-07",-0.887086810339266
"TCGA-A6-2686-11A-01R-A32Z-07",-3.0748215407566
"TCGA-A6-4105-01A-02R-1774-07",-0.620267638509908
"TCGA-A6-5656-01A-21R-1839-07",-3.08159015980752
"TCGA-A6-5657-01A-01R-A32Z-07",-0.160336313380119
"TCGA-A6-5659-01A-01R-1653-07",-1.91192838699622
"TCGA-A6-5659-11A-01R-1653-07",-3.34926959607512
"TCGA-A6-5660-01A-01R-1653-07",-1.15702504434464
"TCGA-A6-5661-01A-01R-1653-07",-2.218457273539
"TCGA-A6-5662-01A-01R-1653-07",-1.90945069214899
"TCGA-A6-5662-11A-01R-1653-07",-1.43515431874376
"TCGA-A6-5664-01A-21R-1839-07",-0.358989941923788
"TCGA-A6-5665-01A-01R-1653-07",-3.55827980402479
"TCGA-A6-5665-11A-01R-1653-07",-3.25787532251617
"TCGA-A6-5666-01A-01R-1653-07",-3.08470792201013
"TCGA-A6-5667-01A-21R-1723-07",-1.60658220971947
"TCGA-A6-5667-11A-01R-1723-07",-3.09350006068958
"TCGA-A6-6137-01A-11R-1774-07",-2.91673344107519
"TCGA-A6-6138-01A-11R-1774-07",-1.40451920589475
"TCGA-A6-6140-01A-11R-1774-07",-3.47804498840193
"TCGA-A6-6141-01A-11R-1774-07",-2.00800654734133
"TCGA-A6-6142-01A-11R-1774-07",0.028857158594974
"TCGA-A6-6648-01A-11R-1774-07",-3.35537908705982
"TCGA-A6-6649-01A-11R-1774-07",-1.51115737641721
"TCGA-A6-6650-01A-11R-1774-07",-3.32063130011063
"TCGA-A6-6651-01A-21R-1839-07",1.0819945286081
"TCGA-A6-6652-01A-11R-1774-07",-3.04191661346745
"TCGA-A6-6653-01A-11R-1774-07",-2.02958085681598
"TCGA-A6-6654-01A-21R-1839-07",0.927615295361193
"TCGA-A6-6780-01A-11R-1839-07",-2.17502018942357
"TCGA-A6-6781-01A-22R-1928-07",1.54618319029193
"TCGA-A6-6782-01A-11R-1839-07",-0.392696162532387
"TCGA-A6-A565-01A-31R-A28H-07",-0.951881995523422
"TCGA-A6-A566-01A-11R-A28H-07",2.04402400454188
"TCGA-A6-A567-01A-31R-A28H-07",-1.92589785520399
"TCGA-A6-A56B-01A-31R-A28H-07",-0.641729258312578
"TCGA-A6-A5ZU-01A-11R-A28H-07",-0.415954322192833
"TCGA-AA-3489-01A-21R-1839-07",0.939518093197318
"TCGA-AA-3489-11A-01R-1839-07",-1.51996466472282
"TCGA-AA-3492-01A-01R-1410-07",-2.07036950971849
"TCGA-AA-3495-01A-01R-1410-07",-2.46032238661436
"TCGA-AA-3496-01A-21R-1839-07",-0.733090589052718
"TCGA-AA-3496-11A-01R-1839-07",-0.856602721728054
"TCGA-AA-3502-01A-01R-1410-07",-4.44744128093289
"TCGA-AA-3506-01A-01R-1410-07",-1.46972655204601
"TCGA-AA-3509-01A-01R-1410-07",-1.95773016104575
"TCGA-AA-3511-01A-21R-1839-07",-0.810029965296362
"TCGA-AA-3511-11A-01R-1839-07",-2.84427341485119
"TCGA-AA-3514-11A-01R-A32Z-07",-3.91164261005974
"TCGA-AA-3516-11A-01R-A32Z-07",-3.34200484062896
"TCGA-AA-3517-11A-01R-A32Z-07",-3.05323442182414
"TCGA-AA-3518-11A-01R-1672-07",-2.90825056459513
"TCGA-AA-3520-11A-01R-A32Z-07",-3.17659241052514
"TCGA-AA-3522-11A-01R-A32Z-07",-3.33908734782242
"TCGA-AA-3525-11A-01R-A32Z-07",-3.4592964727904
"TCGA-AA-3526-01A-02R-A32Z-07",-1.32297159994809
"TCGA-AA-3527-11A-01R-A32Z-07",-3.05768012607695
"TCGA-AA-3531-11A-01R-A32Z-07",-3.64721600226857
"TCGA-AA-3534-11A-01R-A32Z-07",-2.87962029254782
"TCGA-AA-3655-01A-02R-1723-07",-1.41211737035734
"TCGA-AA-3655-11A-01R-1723-07",-2.63314976366228
"TCGA-AA-3660-01A-01R-1723-07",-1.65791164079105
"TCGA-AA-3660-11A-01R-1723-07",-3.26534730025297
"TCGA-AA-3662-01A-01R-1723-07",-1.5265180012387
"TCGA-AA-3662-11A-01R-1723-07",-2.74834065284334
"TCGA-AA-3663-01A-01R-1723-07",-2.71956309905127
"TCGA-AA-3663-11A-01R-1723-07",-1.60521502877187
"TCGA-AA-3675-01A-02R-0905-07",-1.89660132147168
"TCGA-AA-3685-01A-02R-A32Z-07",-1.48233597136653
"TCGA-AA-3697-01A-01R-1723-07",-2.61187838043663
"TCGA-AA-3697-11A-01R-1723-07",-2.0831757787495
"TCGA-AA-3712-01A-21R-1723-07",-0.915941731358185
"TCGA-AA-3712-11A-01R-1723-07",-2.97936609021228
"TCGA-AA-3713-01A-21R-1723-07",-2.40738738316222
"TCGA-AA-3713-11A-01R-1723-07",-3.00267964384416
"TCGA-AA-A01P-01A-21R-A083-07",-0.0208458808433036
"TCGA-AA-A01X-01A-21R-A083-07",-2.35713885770618
"TCGA-AA-A01Z-01A-11R-A083-07",-2.85378042445069
"TCGA-AA-A02K-01A-03R-A32Y-07",-3.36609679516814
"TCGA-AA-A02Y-01A-43R-A32Y-07",-5.71290078851411
"TCGA-AD-5900-01A-11R-1653-07",-1.01624671922226
"TCGA-AD-6548-01A-11R-1839-07",-0.889213756307866
"TCGA-AD-6888-01A-11R-1928-07",-4.68738280577482
"TCGA-AD-6889-01A-11R-1928-07",-2.63250296758459
"TCGA-AD-6890-01A-11R-1928-07",-1.50213158241252
"TCGA-AD-6895-01A-11R-1928-07",-1.19768535654993
"TCGA-AD-6899-01A-11R-1928-07",-0.167054040576005
"TCGA-AD-6901-01A-11R-1928-07",-0.0800080729492549
"TCGA-AD-6963-01A-11R-1928-07",-2.76869964690359
"TCGA-AD-6964-01A-11R-1928-07",0.302459749926156
"TCGA-AD-6965-01A-11R-1928-07",-1.95626420689641
"TCGA-AD-A5EJ-01A-11R-A28H-07",-1.72852065593113
"TCGA-AD-A5EK-01A-11R-A28H-07",-1.9517402924107
"TCGA-AM-5820-01A-01R-1653-07",-1.66928386486701
"TCGA-AM-5821-01A-01R-1653-07",-0.18726779164535
"TCGA-AU-3779-01A-01R-1723-07",-1.27675847524712
"TCGA-AU-6004-01A-11R-1723-07",-0.958224900325629
"TCGA-AY-5543-01A-01R-1653-07",-3.61229445128137
"TCGA-AY-6196-01A-11R-1723-07",1.66553519507905
"TCGA-AY-6197-01A-11R-1723-07",-2.96152093695965
"TCGA-AY-6386-01A-21R-1723-07",-3.09148138683204
"TCGA-AY-A54L-01A-11R-A28H-07",-4.62669727290887
"TCGA-AY-A69D-01A-11R-A37K-07",-2.36836922576722
"TCGA-AY-A71X-01A-12R-A37K-07",-5.03808343908355
"TCGA-AY-A8YK-01A-11R-A41B-07",-3.03344666279312
"TCGA-AZ-4313-01A-01R-1410-07",-2.25161995715767
"TCGA-AZ-4315-01A-01R-1410-07",-1.66361757167999
"TCGA-AZ-4323-01A-21R-1839-07",0.770051687615782
"TCGA-AZ-4614-01A-01R-1410-07",-3.27956440708973
"TCGA-AZ-4615-01A-01R-1410-07",-1.03414536360329
"TCGA-AZ-4616-01A-21R-1839-07",-1.32126222343987
"TCGA-AZ-4682-01B-01R-A32Z-07",-2.6604471272685
"TCGA-AZ-4684-01A-01R-1410-07",-0.944618497409225
"TCGA-AZ-5403-01A-01R-1653-07",-0.737561661934738
"TCGA-AZ-5407-01A-01R-1723-07",-3.91515214189871
"TCGA-AZ-6598-01A-11R-1774-07",-1.75272482899715
"TCGA-AZ-6598-11A-01R-1774-07",-1.67388975139242
"TCGA-AZ-6599-01A-11R-1774-07",-5.58586787790756
"TCGA-AZ-6599-11A-01R-1774-07",-1.89311293238254
"TCGA-AZ-6600-01A-11R-1774-07",-0.392274106233508
"TCGA-AZ-6600-11A-01R-1774-07",-2.30817500690952
"TCGA-AZ-6601-01A-11R-1774-07",-0.89015581498713
"TCGA-AZ-6601-11A-01R-1774-07",-1.76682079888313
"TCGA-AZ-6603-01A-11R-1839-07",-1.18551753792701
"TCGA-AZ-6603-11A-02R-1839-07",-0.332009346374363
"TCGA-AZ-6605-01A-11R-1839-07",0.736685538619666
"TCGA-AZ-6605-11A-01R-1839-07",1.75120029020487
"TCGA-AZ-6606-01A-11R-1839-07",-3.77710691428449
"TCGA-AZ-6607-01A-11R-1839-07",1.67023711503297
"TCGA-AZ-6608-01A-11R-1839-07",-4.97700754179098
"TCGA-CA-5254-01A-21R-1839-07",-1.421282903021
"TCGA-CA-5255-01A-11R-1839-07",-3.7456730144384
"TCGA-CA-5256-01A-01R-1410-07",-2.44739901992103
"TCGA-CA-5796-01A-01R-1653-07",-4.03172573927516
"TCGA-CA-5797-01A-01R-1653-07",-1.51307157625782
"TCGA-CA-6715-01A-21R-1839-07",-2.48307477320579
"TCGA-CA-6716-01A-11R-1839-07",-1.56726266299276
"TCGA-CA-6717-01A-11R-1839-07",-0.220556829278856
"TCGA-CA-6718-01A-11R-1839-07",-0.737426477365608
"TCGA-CA-6719-01A-11R-1839-07",-0.414705288568378
"TCGA-CK-4947-01B-11R-1653-07",-1.46251544476611
"TCGA-CK-4948-01B-11R-1653-07",-0.411143439880316
"TCGA-CK-4950-01A-01R-1723-07",-2.07716800062511
"TCGA-CK-4951-01A-01R-1410-07",-0.279199887304781
"TCGA-CK-4952-01A-01R-1723-07",-2.84809739076237
"TCGA-CK-5912-01A-11R-1653-07",-2.8679454095215
"TCGA-CK-5913-01A-11R-1653-07",-1.25566139999173
"TCGA-CK-5914-01A-11R-1653-07",-1.56482854216854
"TCGA-CK-5915-01A-11R-1653-07",-3.69567048037256
"TCGA-CK-5916-01A-11R-1653-07",-0.869135563590465
"TCGA-CK-6746-01A-11R-1839-07",-2.49302112025823
"TCGA-CK-6747-01A-11R-1839-07",-2.3565756288454
"TCGA-CK-6748-01A-11R-1839-07",0.0423308406505392
"TCGA-CK-6751-01A-11R-1839-07",-0.856541094543235
"TCGA-CM-4743-01A-01R-1723-07",-1.84738109594123
"TCGA-CM-4744-01A-01R-A32Z-07",-3.62542296622363
"TCGA-CM-4747-01A-01R-1410-07",-1.99300219565371
"TCGA-CM-4751-01A-02R-1839-07",-1.35055077464956
"TCGA-CM-5344-01A-21R-1723-07",-0.051752193085397
"TCGA-CM-5348-01A-21R-1723-07",-0.407157026818826
"TCGA-CM-5349-01A-21R-1723-07",-0.683371104956656
"TCGA-CM-5860-01A-01R-1653-07",0.268151822503658
"TCGA-CM-5861-01A-01R-1653-07",-2.65663259642399
"TCGA-CM-5862-01A-01R-1653-07",-1.45631460041434
"TCGA-CM-5863-01A-21R-1839-07",-0.892667818212889
"TCGA-CM-5864-01A-01R-1653-07",-2.66537726948419
"TCGA-CM-5868-01A-01R-1653-07",-0.928858945470385
"TCGA-CM-6161-01A-11R-1653-07",-1.9071478267051
"TCGA-CM-6162-01A-11R-1653-07",0.918922634417342
"TCGA-CM-6163-01A-11R-1653-07",-1.19397372690133
"TCGA-CM-6164-01A-11R-1653-07",-1.91869408803014
"TCGA-CM-6165-01A-11R-1653-07",-0.844062778718277
"TCGA-CM-6166-01A-11R-1653-07",-1.63976805666856
"TCGA-CM-6167-01A-11R-1653-07",1.0740923655346
"TCGA-CM-6168-01A-11R-1653-07",0.547650575329506
"TCGA-CM-6169-01A-11R-1653-07",-0.0421116603172127
"TCGA-CM-6170-01A-11R-1653-07",-1.35514339606484
"TCGA-CM-6171-01A-11R-1653-07",-2.87775949252982
"TCGA-CM-6172-01A-11R-1653-07",-1.94232736672032
"TCGA-CM-6674-01A-11R-1839-07",-0.735467041563833
"TCGA-CM-6675-01A-11R-1839-07",-1.49790107722944
"TCGA-CM-6676-01A-11R-1839-07",-1.44816406883042
"TCGA-CM-6677-01A-11R-1839-07",-0.87402510668581
"TCGA-CM-6678-01A-11R-1839-07",-1.74936645770519
"TCGA-CM-6679-01A-11R-1839-07",-0.32145433341976
"TCGA-CM-6680-01A-11R-1839-07",-1.10160965100495
"TCGA-D5-5537-01A-21R-1928-07",-1.06927360867579
"TCGA-D5-5538-01A-01R-1653-07",-0.776686349639638
"TCGA-D5-5539-01A-01R-1653-07",-0.892562785066094
"TCGA-D5-5540-01A-01R-1653-07",-2.360421331087
"TCGA-D5-5541-01A-01R-1653-07",-1.3592947238465
"TCGA-D5-6529-01A-11R-1774-07",0.188336869270296
"TCGA-D5-6530-01A-11R-1723-07",-2.25944460401351
"TCGA-D5-6531-01A-11R-1723-07",-0.740829345463405
"TCGA-D5-6532-01A-11R-1723-07",-2.85785118042537
"TCGA-D5-6533-01A-11R-1723-07",-2.44215485665138
"TCGA-D5-6534-01A-21R-1928-07",1.23873556029897
"TCGA-D5-6535-01A-11R-1723-07",-1.92344373003668
"TCGA-D5-6536-01A-11R-1723-07",-0.802163527375994
"TCGA-D5-6537-01A-11R-1723-07",-2.86898354913123
"TCGA-D5-6538-01A-11R-1723-07",-3.30298350543974
"TCGA-D5-6539-01A-11R-1723-07",-3.21726662517318
"TCGA-D5-6540-01A-11R-1723-07",-1.42908806222098
"TCGA-D5-6541-01A-11R-1723-07",-0.0225776458130138
"TCGA-D5-6898-01A-11R-1928-07",-1.06370980517935
"TCGA-D5-6920-01A-11R-1928-07",-2.41209819953603
"TCGA-D5-6922-01A-11R-1928-07",-0.795801678080361
"TCGA-D5-6923-01A-11R-A32Z-07",0.269463380974701
"TCGA-D5-6924-01A-11R-1928-07",0.051920044517594
"TCGA-D5-6926-01A-11R-1928-07",0.155271193688499
"TCGA-D5-6927-01A-21R-1928-07",-0.575356534652592
"TCGA-D5-6928-01A-11R-1928-07",0.476866840715676
"TCGA-D5-6929-01A-31R-1928-07",-0.344300958606043
"TCGA-D5-6930-01A-11R-1928-07",-0.542913875460723
